,cell_specimen_id,tld1_name,imaging_depth,pref_dir_dg,pref_tf_dg,g_osi_dg,responsive_dg,depth_range
21,570927233,Emx1-IRES-Cre,175.0,90.0,1.0,0.42063922865,False,100.0
22,589228273,Emx1-IRES-Cre,175.0,315.0,1.0,0.321312872502,True,100.0
23,589228255,Emx1-IRES-Cre,175.0,225.0,1.0,0.138416506609,True,100.0
24,570929201,Emx1-IRES-Cre,175.0,0.0,8.0,0.393629648217,False,100.0
25,570929171,Emx1-IRES-Cre,175.0,315.0,4.0,0.76713471917,False,100.0
26,570929026,Emx1-IRES-Cre,175.0,315.0,1.0,0.7747789697,True,100.0
27,570929071,Emx1-IRES-Cre,175.0,0.0,8.0,0.488538781809,True,100.0
28,570929018,Emx1-IRES-Cre,175.0,270.0,4.0,0.212499253301,False,100.0
29,570929196,Emx1-IRES-Cre,175.0,180.0,8.0,0.860995559786,True,100.0
30,570927692,Emx1-IRES-Cre,175.0,315.0,2.0,0.375178798675,True,100.0
31,570928806,Emx1-IRES-Cre,175.0,45.0,15.0,0.224375707541,False,100.0
32,570927426,Emx1-IRES-Cre,175.0,180.0,4.0,0.906972152318,False,100.0
33,570928810,Emx1-IRES-Cre,175.0,225.0,4.0,0.492671669607,False,100.0
34,570927446,Emx1-IRES-Cre,175.0,225.0,1.0,0.801876064067,True,100.0
35,570927694,Emx1-IRES-Cre,175.0,315.0,1.0,0.251268358287,True,100.0
36,570927998,Emx1-IRES-Cre,175.0,45.0,2.0,0.650370090413,False,100.0
37,570928021,Emx1-IRES-Cre,175.0,225.0,2.0,0.263616354294,False,100.0
38,570928012,Emx1-IRES-Cre,175.0,315.0,1.0,0.459839102384,True,100.0
39,570928676,Emx1-IRES-Cre,175.0,315.0,1.0,0.359541915185,False,100.0
40,570929091,Emx1-IRES-Cre,175.0,45.0,15.0,0.55192232883,False,100.0
41,570928003,Emx1-IRES-Cre,175.0,135.0,1.0,0.263762648748,True,100.0
42,570928566,Emx1-IRES-Cre,175.0,135.0,1.0,0.935240906323,True,100.0
43,570928569,Emx1-IRES-Cre,175.0,315.0,1.0,0.22234839386,True,100.0
44,570928557,Emx1-IRES-Cre,175.0,225.0,1.0,0.188671664968,True,100.0
45,570928562,Emx1-IRES-Cre,175.0,180.0,2.0,0.831956726689,True,100.0
46,570926877,Emx1-IRES-Cre,175.0,315.0,1.0,0.42904474166,False,100.0
47,570928138,Emx1-IRES-Cre,175.0,315.0,1.0,0.16015690027,False,100.0
48,570928547,Emx1-IRES-Cre,175.0,225.0,1.0,0.905574393201,True,100.0
49,570926988,Emx1-IRES-Cre,175.0,315.0,15.0,0.611982186844,True,100.0
50,570927005,Emx1-IRES-Cre,175.0,0.0,8.0,0.311299112077,True,100.0
51,570926999,Emx1-IRES-Cre,175.0,0.0,4.0,0.568214121015,False,100.0
52,570926966,Emx1-IRES-Cre,175.0,180.0,1.0,0.587813646961,True,100.0
53,570927020,Emx1-IRES-Cre,175.0,0.0,1.0,0.363477952638,True,100.0
54,570926951,Emx1-IRES-Cre,175.0,270.0,8.0,0.609903409793,False,100.0
55,570926941,Emx1-IRES-Cre,175.0,315.0,8.0,0.482912146883,True,100.0
56,570926993,Emx1-IRES-Cre,175.0,225.0,4.0,0.528240309727,False,100.0
57,570929292,Emx1-IRES-Cre,175.0,45.0,1.0,0.154447015549,False,100.0
58,570928728,Emx1-IRES-Cre,175.0,225.0,1.0,0.333008103464,True,100.0
59,570929266,Emx1-IRES-Cre,175.0,270.0,2.0,0.563153100856,True,100.0
60,570928743,Emx1-IRES-Cre,175.0,45.0,1.0,0.666844694945,True,100.0
61,570928715,Emx1-IRES-Cre,175.0,180.0,1.0,0.306940335421,False,100.0
62,570928615,Emx1-IRES-Cre,175.0,225.0,1.0,0.417902871879,True,100.0
63,570928618,Emx1-IRES-Cre,175.0,270.0,4.0,0.44134670901,False,100.0
64,570927776,Emx1-IRES-Cre,175.0,0.0,8.0,0.456282381366,True,100.0
65,570927785,Emx1-IRES-Cre,175.0,135.0,1.0,0.789439298055,True,100.0
66,570927938,Emx1-IRES-Cre,175.0,180.0,2.0,0.560192902511,False,100.0
67,570927760,Emx1-IRES-Cre,175.0,0.0,1.0,0.318142618423,True,100.0
68,570927768,Emx1-IRES-Cre,175.0,270.0,4.0,0.698104586919,True,100.0
69,570926895,Emx1-IRES-Cre,175.0,135.0,1.0,0.697478407339,False,100.0
70,570928046,Emx1-IRES-Cre,175.0,90.0,15.0,0.438895436342,False,100.0
71,570926803,Emx1-IRES-Cre,175.0,180.0,1.0,0.202329762154,True,100.0
72,570927594,Emx1-IRES-Cre,175.0,0.0,8.0,0.557070482639,True,100.0
73,570926799,Emx1-IRES-Cre,175.0,135.0,1.0,0.343865474867,False,100.0
74,570929345,Emx1-IRES-Cre,175.0,180.0,8.0,0.680550098641,False,100.0
75,570929349,Emx1-IRES-Cre,175.0,90.0,1.0,0.270997536239,True,100.0
76,570928422,Emx1-IRES-Cre,175.0,180.0,8.0,0.548702046126,False,100.0
77,570928452,Emx1-IRES-Cre,175.0,225.0,1.0,0.418671166872,True,100.0
78,570928448,Emx1-IRES-Cre,175.0,45.0,4.0,0.373036817173,False,100.0
79,570927542,Emx1-IRES-Cre,175.0,90.0,2.0,0.4538382557,False,100.0
80,570928882,Emx1-IRES-Cre,175.0,225.0,1.0,0.32546437696,True,100.0
81,570928877,Emx1-IRES-Cre,175.0,225.0,1.0,0.489708355015,True,100.0
82,570927490,Emx1-IRES-Cre,175.0,0.0,1.0,0.70716027892,False,100.0
83,570927483,Emx1-IRES-Cre,175.0,0.0,8.0,0.507965307496,True,100.0
84,570927537,Emx1-IRES-Cre,175.0,45.0,8.0,0.238104110479,False,100.0
85,570926622,Emx1-IRES-Cre,175.0,180.0,15.0,0.595631854371,True,100.0
86,589227751,Emx1-IRES-Cre,175.0,0.0,1.0,0.567383642081,True,100.0
87,570928814,Emx1-IRES-Cre,175.0,225.0,15.0,0.0980226212979,True,100.0
88,570928783,Emx1-IRES-Cre,175.0,90.0,15.0,0.334992418596,True,100.0
89,570928788,Emx1-IRES-Cre,175.0,225.0,15.0,0.672401821004,True,100.0
90,570928792,Emx1-IRES-Cre,175.0,225.0,15.0,0.4384057914,True,100.0
91,570928796,Emx1-IRES-Cre,175.0,315.0,1.0,0.494879648098,True,100.0
92,570927364,Emx1-IRES-Cre,175.0,45.0,1.0,0.907927955795,True,100.0
93,570928800,Emx1-IRES-Cre,175.0,135.0,2.0,0.307764077558,False,100.0
94,570928804,Emx1-IRES-Cre,175.0,0.0,1.0,0.493874439732,True,100.0
95,570928367,Emx1-IRES-Cre,175.0,180.0,4.0,0.711791270335,False,100.0
96,570928607,Emx1-IRES-Cre,175.0,315.0,1.0,0.134126123055,False,100.0
97,570929357,Emx1-IRES-Cre,175.0,180.0,8.0,0.761186598642,True,100.0
98,570926795,Emx1-IRES-Cre,175.0,270.0,1.0,0.746978889833,True,100.0
99,570927672,Emx1-IRES-Cre,175.0,225.0,1.0,0.287046267053,True,100.0
100,570929372,Emx1-IRES-Cre,175.0,270.0,8.0,0.275523884731,False,100.0
101,570928688,Emx1-IRES-Cre,175.0,0.0,1.0,0.231494034206,False,100.0
102,570929001,Emx1-IRES-Cre,175.0,45.0,2.0,0.529090602202,False,100.0
103,570928996,Emx1-IRES-Cre,175.0,180.0,15.0,0.677891056902,True,100.0
104,570926576,Emx1-IRES-Cre,175.0,225.0,1.0,0.404356461099,True,100.0
105,589227955,Emx1-IRES-Cre,175.0,45.0,8.0,0.278404700477,False,100.0
106,570928991,Emx1-IRES-Cre,175.0,270.0,2.0,0.79585635291,True,100.0
107,589227939,Emx1-IRES-Cre,175.0,315.0,1.0,0.402181057489,True,100.0
108,570929252,Emx1-IRES-Cre,175.0,0.0,1.0,0.954820673064,True,100.0
109,570929457,Emx1-IRES-Cre,175.0,0.0,2.0,0.385430079362,True,100.0
110,570926756,Emx1-IRES-Cre,175.0,225.0,2.0,0.277932499603,False,100.0
111,570928241,Emx1-IRES-Cre,175.0,135.0,2.0,0.487962919713,False,100.0
112,570928637,Emx1-IRES-Cre,175.0,90.0,1.0,0.479387225469,False,100.0
113,570929271,Emx1-IRES-Cre,175.0,315.0,1.0,0.448318668164,True,100.0
114,570928758,Emx1-IRES-Cre,175.0,180.0,4.0,0.208306560214,True,100.0
115,570928625,Emx1-IRES-Cre,175.0,225.0,1.0,0.0479505732307,True,100.0
116,570928622,Emx1-IRES-Cre,175.0,180.0,8.0,0.1829311625,True,100.0
117,570928725,Emx1-IRES-Cre,175.0,45.0,1.0,0.535204984975,True,100.0
118,570928620,Emx1-IRES-Cre,175.0,225.0,4.0,0.19990264922,False,100.0
119,570929502,Emx1-IRES-Cre,175.0,315.0,1.0,0.359836192992,True,100.0
120,570927497,Emx1-IRES-Cre,175.0,270.0,8.0,0.0657170654049,False,100.0
121,570927506,Emx1-IRES-Cre,175.0,45.0,1.0,0.174507628219,True,100.0
122,570927530,Emx1-IRES-Cre,175.0,225.0,2.0,0.843031571385,True,100.0
123,570927513,Emx1-IRES-Cre,175.0,225.0,4.0,0.695431953262,True,100.0
124,570927519,Emx1-IRES-Cre,175.0,315.0,1.0,0.186240237983,True,100.0
125,570927525,Emx1-IRES-Cre,175.0,0.0,8.0,0.249546243103,True,100.0
126,570929096,Emx1-IRES-Cre,175.0,225.0,1.0,0.690164309274,True,100.0
127,570928933,Emx1-IRES-Cre,175.0,135.0,15.0,0.386980616808,False,100.0
128,570928664,Emx1-IRES-Cre,175.0,45.0,1.0,0.477542267848,True,100.0
129,570928659,Emx1-IRES-Cre,175.0,225.0,15.0,0.173276092278,True,100.0
130,570928654,Emx1-IRES-Cre,175.0,270.0,4.0,0.152683016495,True,100.0
131,570929101,Emx1-IRES-Cre,175.0,270.0,15.0,0.243501503333,True,100.0
132,570928679,Emx1-IRES-Cre,175.0,0.0,8.0,0.387469988911,False,100.0
133,570929319,Emx1-IRES-Cre,175.0,180.0,8.0,0.866129000356,False,100.0
134,570929487,Emx1-IRES-Cre,175.0,0.0,1.0,0.406834855386,False,100.0
135,589228425,Emx1-IRES-Cre,175.0,45.0,2.0,0.924352104343,True,100.0
136,570929489,Emx1-IRES-Cre,175.0,45.0,8.0,0.155793244271,True,100.0
137,570928522,Emx1-IRES-Cre,175.0,315.0,1.0,0.447437010701,False,100.0
138,570929492,Emx1-IRES-Cre,175.0,180.0,1.0,0.799115494653,True,100.0
139,589228348,Emx1-IRES-Cre,175.0,270.0,1.0,0.762517999327,True,100.0
140,570929495,Emx1-IRES-Cre,175.0,225.0,4.0,0.544823136178,True,100.0
141,570927746,Emx1-IRES-Cre,175.0,270.0,4.0,0.826480359937,True,100.0
142,570927732,Emx1-IRES-Cre,175.0,90.0,2.0,0.87958149178,True,100.0
143,570926852,Emx1-IRES-Cre,175.0,315.0,1.0,0.56736376256,True,100.0
144,570927794,Emx1-IRES-Cre,175.0,270.0,1.0,0.436105116097,False,100.0
145,570926842,Emx1-IRES-Cre,175.0,315.0,1.0,0.700693059031,True,100.0
146,570927752,Emx1-IRES-Cre,175.0,45.0,1.0,0.476855795857,False,100.0
147,570928733,Emx1-IRES-Cre,175.0,45.0,1.0,0.282797295413,False,100.0
148,570928691,Emx1-IRES-Cre,175.0,270.0,15.0,0.117885425326,True,100.0
149,570929334,Emx1-IRES-Cre,175.0,270.0,15.0,0.617624298277,False,100.0
150,570929508,Emx1-IRES-Cre,175.0,315.0,1.0,0.118606013806,True,100.0
151,570929314,Emx1-IRES-Cre,175.0,0.0,2.0,0.219775064029,True,100.0
152,570929311,Emx1-IRES-Cre,175.0,225.0,1.0,0.403012564946,False,100.0
153,570929330,Emx1-IRES-Cre,175.0,0.0,1.0,0.79882120001,True,100.0
154,570929326,Emx1-IRES-Cre,175.0,225.0,1.0,0.771671722737,True,100.0
155,570929337,Emx1-IRES-Cre,175.0,0.0,4.0,0.295669506318,True,100.0
156,570929377,Emx1-IRES-Cre,175.0,0.0,4.0,0.826659346797,True,100.0
157,570926722,Emx1-IRES-Cre,175.0,0.0,1.0,0.633303051852,True,100.0
158,570927304,Emx1-IRES-Cre,175.0,90.0,1.0,0.225827047896,True,100.0
159,570927315,Emx1-IRES-Cre,175.0,315.0,1.0,0.667038687769,True,100.0
160,570927307,Emx1-IRES-Cre,175.0,45.0,8.0,0.40291935861,True,100.0
161,570928954,Emx1-IRES-Cre,175.0,180.0,2.0,0.364454329267,True,100.0
162,570927330,Emx1-IRES-Cre,175.0,270.0,2.0,0.526627634561,False,100.0
163,570927323,Emx1-IRES-Cre,175.0,135.0,8.0,0.712998453858,False,100.0
164,570928202,Emx1-IRES-Cre,175.0,0.0,1.0,0.25415818932,True,100.0
165,570928211,Emx1-IRES-Cre,175.0,90.0,15.0,0.38403277712,True,100.0
166,570928220,Emx1-IRES-Cre,175.0,135.0,4.0,0.418269106751,False,100.0
167,570926733,Emx1-IRES-Cre,175.0,0.0,1.0,0.160730691765,True,100.0
168,570928224,Emx1-IRES-Cre,175.0,135.0,2.0,0.375473305788,True,100.0
169,570928232,Emx1-IRES-Cre,175.0,315.0,8.0,0.509089232078,True,100.0
170,570929309,Emx1-IRES-Cre,175.0,225.0,1.0,0.601554841032,True,100.0
171,570929466,Emx1-IRES-Cre,175.0,135.0,15.0,0.271154910497,True,100.0
172,570928404,Emx1-IRES-Cre,175.0,45.0,1.0,0.822695063852,False,100.0
173,570928058,Emx1-IRES-Cre,175.0,225.0,15.0,0.175115456847,True,100.0
174,570927268,Emx1-IRES-Cre,175.0,225.0,8.0,0.267955400196,False,100.0
175,589228511,Emx1-IRES-Cre,175.0,270.0,4.0,0.696285357422,False,100.0
176,570928894,Emx1-IRES-Cre,175.0,0.0,1.0,0.704891469788,True,100.0
177,570929126,Emx1-IRES-Cre,175.0,225.0,1.0,0.444772603928,False,100.0
178,570928763,Emx1-IRES-Cre,175.0,180.0,2.0,0.483873441805,True,100.0
179,570928890,Emx1-IRES-Cre,175.0,270.0,1.0,0.169654777148,True,100.0
180,570928593,Emx1-IRES-Cre,175.0,315.0,1.0,0.29301096029,False,100.0
181,589228059,Emx1-IRES-Cre,175.0,90.0,1.0,0.5346225916,False,100.0
182,570927883,Emx1-IRES-Cre,175.0,270.0,1.0,0.44758612892,True,100.0
183,570926834,Emx1-IRES-Cre,175.0,225.0,2.0,0.407131916755,False,100.0
184,589228073,Emx1-IRES-Cre,175.0,135.0,8.0,0.480640033838,False,100.0
185,589228163,Emx1-IRES-Cre,175.0,45.0,2.0,0.412602555117,True,100.0
186,589228048,Emx1-IRES-Cre,175.0,90.0,1.0,0.35335207877,True,100.0
187,570928639,Emx1-IRES-Cre,175.0,180.0,8.0,0.25685916488,True,100.0
188,570929041,Emx1-IRES-Cre,175.0,315.0,1.0,0.119115512852,True,100.0
189,570929055,Emx1-IRES-Cre,175.0,225.0,15.0,0.153732179006,True,100.0
190,570928632,Emx1-IRES-Cre,175.0,315.0,1.0,0.517801302821,True,100.0
191,570929059,Emx1-IRES-Cre,175.0,315.0,1.0,0.286760060269,True,100.0
192,570929295,Emx1-IRES-Cre,175.0,270.0,1.0,0.0834620630846,True,100.0
193,570927718,Emx1-IRES-Cre,175.0,45.0,1.0,0.853821189442,True,100.0
194,570927725,Emx1-IRES-Cre,175.0,0.0,1.0,0.500964399879,True,100.0
195,570926606,Emx1-IRES-Cre,175.0,0.0,8.0,0.765553641211,True,100.0
196,570927697,Emx1-IRES-Cre,175.0,270.0,1.0,0.510254761015,True,100.0
197,570927701,Emx1-IRES-Cre,175.0,0.0,15.0,0.393936531689,False,100.0
198,570927707,Emx1-IRES-Cre,175.0,270.0,8.0,0.0225861250753,True,100.0
199,570928671,Emx1-IRES-Cre,175.0,315.0,1.0,0.926331979163,True,100.0
200,570928667,Emx1-IRES-Cre,175.0,135.0,4.0,0.651378157529,True,100.0
201,570928669,Emx1-IRES-Cre,175.0,315.0,1.0,0.454207876948,False,100.0
202,570928937,Emx1-IRES-Cre,175.0,90.0,8.0,0.146773457933,True,100.0
203,570928921,Emx1-IRES-Cre,175.0,225.0,15.0,0.0597155970976,False,100.0
204,570928956,Emx1-IRES-Cre,175.0,315.0,1.0,0.363909976133,True,100.0
205,570927108,Emx1-IRES-Cre,175.0,0.0,8.0,0.371924528252,True,100.0
206,570927098,Emx1-IRES-Cre,175.0,90.0,2.0,0.857591895094,True,100.0
207,570927132,Emx1-IRES-Cre,175.0,0.0,2.0,0.344988859542,False,100.0
208,570927118,Emx1-IRES-Cre,175.0,315.0,1.0,0.834632938962,True,100.0
209,570927063,Emx1-IRES-Cre,175.0,0.0,1.0,0.463820085229,True,100.0
210,570927089,Emx1-IRES-Cre,175.0,135.0,8.0,0.598698493283,False,100.0
211,570927079,Emx1-IRES-Cre,175.0,270.0,2.0,0.279973328454,True,100.0
212,570928589,Emx1-IRES-Cre,175.0,225.0,8.0,0.154390196465,True,100.0
213,570929075,Emx1-IRES-Cre,175.0,315.0,8.0,0.17808033187,True,100.0
214,570929186,Emx1-IRES-Cre,175.0,180.0,1.0,0.89549761457,True,100.0
215,570929191,Emx1-IRES-Cre,175.0,45.0,1.0,0.746227366667,True,100.0
216,570927682,Emx1-IRES-Cre,175.0,45.0,8.0,0.521356541887,True,100.0
217,570927714,Emx1-IRES-Cre,175.0,90.0,2.0,0.32889585474,True,100.0
218,570926602,Emx1-IRES-Cre,175.0,225.0,4.0,0.647200006422,True,100.0
219,570927687,Emx1-IRES-Cre,175.0,180.0,8.0,0.72182052451,True,100.0
220,570928377,Emx1-IRES-Cre,175.0,315.0,4.0,0.0627358964515,True,100.0
221,570927461,Emx1-IRES-Cre,175.0,225.0,15.0,0.269100637402,True,100.0
222,570926598,Emx1-IRES-Cre,175.0,225.0,4.0,0.369344370455,True,100.0
223,570927288,Emx1-IRES-Cre,175.0,0.0,4.0,0.70587695378,False,100.0
224,570928927,Emx1-IRES-Cre,175.0,90.0,1.0,0.973038141087,True,100.0
225,570926982,Emx1-IRES-Cre,175.0,90.0,1.0,0.675105661869,False,100.0
226,570927348,Emx1-IRES-Cre,175.0,270.0,1.0,0.443039742657,True,100.0
227,570928924,Emx1-IRES-Cre,175.0,270.0,8.0,0.310883715911,False,100.0
228,570928028,Emx1-IRES-Cre,175.0,270.0,1.0,0.129039187366,False,100.0
229,570928037,Emx1-IRES-Cre,175.0,135.0,1.0,0.63269074928,True,100.0
230,570927984,Emx1-IRES-Cre,175.0,45.0,2.0,0.366879840742,True,100.0
231,570927036,Emx1-IRES-Cre,175.0,225.0,1.0,0.251311284485,False,100.0
232,570928033,Emx1-IRES-Cre,175.0,270.0,15.0,0.424000455738,True,100.0
233,570927991,Emx1-IRES-Cre,175.0,135.0,1.0,0.914181751372,False,100.0
234,570928940,Emx1-IRES-Cre,175.0,225.0,1.0,0.387079908473,True,100.0
235,589228474,Emx1-IRES-Cre,175.0,45.0,1.0,0.288529316581,True,100.0
236,570928143,Emx1-IRES-Cre,175.0,45.0,8.0,0.400753516823,False,100.0
237,570928532,Emx1-IRES-Cre,175.0,45.0,1.0,0.46222685649,True,100.0
238,570928542,Emx1-IRES-Cre,175.0,315.0,1.0,0.520750845795,True,100.0
239,570928537,Emx1-IRES-Cre,175.0,270.0,4.0,0.893252012175,True,100.0
240,570928527,Emx1-IRES-Cre,175.0,180.0,1.0,0.662902733404,True,100.0
241,589228543,Emx1-IRES-Cre,175.0,180.0,8.0,0.529289375484,True,100.0
242,570928581,Emx1-IRES-Cre,175.0,315.0,2.0,0.499383619678,True,100.0
243,589227679,Emx1-IRES-Cre,175.0,90.0,1.0,0.492061544619,True,100.0
244,589228036,Emx1-IRES-Cre,175.0,45.0,1.0,0.285128418472,False,100.0
245,589228025,Emx1-IRES-Cre,175.0,315.0,8.0,0.402930647053,True,100.0
246,570928597,Emx1-IRES-Cre,175.0,225.0,1.0,0.337570933232,True,100.0
247,589227691,Emx1-IRES-Cre,175.0,225.0,1.0,0.235725828667,True,100.0
248,589227603,Emx1-IRES-Cre,175.0,315.0,1.0,0.0409402931056,True,100.0
249,570928415,Emx1-IRES-Cre,175.0,135.0,1.0,0.570540420223,False,100.0
250,570928383,Emx1-IRES-Cre,175.0,135.0,15.0,0.614261622485,True,100.0
251,570926713,Emx1-IRES-Cre,175.0,0.0,1.0,0.949067690466,True,100.0
252,570926659,Emx1-IRES-Cre,175.0,135.0,1.0,0.208858686104,False,100.0
253,570928397,Emx1-IRES-Cre,175.0,180.0,1.0,0.753877750553,True,100.0
254,570928427,Emx1-IRES-Cre,175.0,270.0,2.0,0.49908821355,True,100.0
255,570928431,Emx1-IRES-Cre,175.0,225.0,15.0,0.125061825509,True,100.0
256,570926654,Emx1-IRES-Cre,175.0,45.0,4.0,0.585374595909,True,100.0
257,589227767,Emx1-IRES-Cre,175.0,315.0,1.0,0.0654372038855,False,100.0
258,570928818,Emx1-IRES-Cre,175.0,315.0,4.0,0.54431810407,True,100.0
259,589227733,Emx1-IRES-Cre,175.0,135.0,15.0,0.433302429759,False,100.0
260,589227784,Emx1-IRES-Cre,175.0,270.0,15.0,0.578684341761,True,100.0
261,589227813,Emx1-IRES-Cre,175.0,225.0,1.0,0.219514410168,True,100.0
262,589227798,Emx1-IRES-Cre,175.0,0.0,4.0,0.715313293963,False,100.0
263,589227826,Emx1-IRES-Cre,175.0,180.0,8.0,0.821028957719,True,100.0
264,570927339,Emx1-IRES-Cre,175.0,0.0,2.0,0.911698649831,True,100.0
265,570928916,Emx1-IRES-Cre,175.0,315.0,1.0,0.259315654673,True,100.0
266,570928918,Emx1-IRES-Cre,175.0,45.0,15.0,0.0623119129653,True,100.0
267,589227704,Emx1-IRES-Cre,175.0,135.0,1.0,0.333625480176,True,100.0
268,570928935,Emx1-IRES-Cre,175.0,225.0,4.0,0.0784540886084,True,100.0
269,589227717,Emx1-IRES-Cre,175.0,135.0,2.0,0.528493165692,False,100.0
270,570928905,Emx1-IRES-Cre,175.0,270.0,2.0,0.384618292319,True,100.0
271,570928909,Emx1-IRES-Cre,175.0,45.0,8.0,0.485257402448,True,100.0
272,570928901,Emx1-IRES-Cre,175.0,180.0,4.0,0.31566963681,False,100.0
273,570928519,Emx1-IRES-Cre,175.0,270.0,4.0,0.49298644301,True,100.0
274,662269687,Rorb-IRES2-Cre,275.0,180.0,2.0,0.643471316787,False,200.0
275,662270222,Rorb-IRES2-Cre,275.0,0.0,1.0,0.337815047181,True,200.0
276,662268821,Rorb-IRES2-Cre,275.0,135.0,2.0,0.288036346927,False,200.0
277,662269630,Rorb-IRES2-Cre,275.0,45.0,1.0,0.682002042158,True,200.0
278,662269659,Rorb-IRES2-Cre,275.0,0.0,2.0,0.70074412448,True,200.0
279,662270116,Rorb-IRES2-Cre,275.0,0.0,2.0,0.816790888318,True,200.0
280,662269801,Rorb-IRES2-Cre,275.0,135.0,1.0,0.591461247368,True,200.0
281,662269018,Rorb-IRES2-Cre,275.0,270.0,15.0,0.219454523811,False,200.0
282,662269172,Rorb-IRES2-Cre,275.0,270.0,1.0,0.467822059396,False,200.0
283,662270164,Rorb-IRES2-Cre,275.0,45.0,4.0,0.882018260489,True,200.0
284,662269694,Rorb-IRES2-Cre,275.0,225.0,1.0,0.435847455044,True,200.0
285,662269818,Rorb-IRES2-Cre,275.0,90.0,1.0,0.57345471276,False,200.0
286,662269522,Rorb-IRES2-Cre,275.0,225.0,1.0,0.633866451247,True,200.0
287,662269867,Rorb-IRES2-Cre,275.0,180.0,2.0,0.554021255263,False,200.0
288,662269853,Rorb-IRES2-Cre,275.0,0.0,2.0,0.944910274186,True,200.0
289,662270151,Rorb-IRES2-Cre,275.0,225.0,1.0,0.418563646128,False,200.0
290,662268856,Rorb-IRES2-Cre,275.0,225.0,1.0,0.852592879531,True,200.0
291,662269296,Rorb-IRES2-Cre,275.0,315.0,2.0,0.605810399633,True,200.0
292,662269282,Rorb-IRES2-Cre,275.0,90.0,8.0,0.900243381923,False,200.0
293,662269832,Rorb-IRES2-Cre,275.0,225.0,8.0,0.558421621102,False,200.0
294,662269091,Rorb-IRES2-Cre,275.0,225.0,1.0,0.692262039748,True,200.0
295,662270158,Rorb-IRES2-Cre,275.0,90.0,2.0,0.520152292006,True,200.0
296,662269032,Rorb-IRES2-Cre,275.0,180.0,1.0,0.21212578786,False,200.0
297,662268997,Rorb-IRES2-Cre,275.0,180.0,15.0,0.52349569479,False,200.0
298,662268990,Rorb-IRES2-Cre,275.0,270.0,2.0,0.321052363753,False,200.0
299,662268954,Rorb-IRES2-Cre,275.0,90.0,8.0,0.0881024190179,True,200.0
300,662268983,Rorb-IRES2-Cre,275.0,270.0,1.0,0.576161207443,True,200.0
301,662269011,Rorb-IRES2-Cre,275.0,225.0,8.0,0.585524498639,True,200.0
302,662268921,Rorb-IRES2-Cre,275.0,90.0,2.0,0.551150634775,True,200.0
303,662269566,Rorb-IRES2-Cre,275.0,90.0,1.0,0.457084832629,True,200.0
304,662269356,Rorb-IRES2-Cre,275.0,180.0,8.0,0.699917206373,False,200.0
305,662269638,Rorb-IRES2-Cre,275.0,135.0,4.0,0.430546410044,True,200.0
306,662269134,Rorb-IRES2-Cre,275.0,180.0,4.0,0.805946333287,True,200.0
307,662269590,Rorb-IRES2-Cre,275.0,270.0,2.0,0.252944130299,True,200.0
308,662269623,Rorb-IRES2-Cre,275.0,90.0,2.0,0.273541192004,False,200.0
309,662269933,Rorb-IRES2-Cre,275.0,45.0,1.0,0.40290958693,True,200.0
310,662268878,Rorb-IRES2-Cre,275.0,45.0,1.0,0.133209054102,False,200.0
311,662269113,Rorb-IRES2-Cre,275.0,270.0,1.0,0.172402483027,False,200.0
312,662269808,Rorb-IRES2-Cre,275.0,180.0,1.0,0.220064106181,False,200.0
313,662269096,Rorb-IRES2-Cre,275.0,90.0,1.0,0.646798272286,False,200.0
